timestamp,fecha,mes,dia_semana,dia_semana_num,hora,turno,AT_1,AT_2,FI_1,FI_2,FI_3,R_1,R_2,R_3,E_1,E_2,E_3,E_4,score_tangibles,score_fiabilidad,score_responsiveness,score_empatia,score_servqual_total,D_1,satisfaccion_nivel,NPS,nps_categoria,C_1,calidad_nivel,INFO,info_nivel,AÑOS,antiguedad_grupo,Giro,Puesto,Estado,Estado_limpio,region,poblacion_millones,pib_per_capita_miles,nivel_economico_estado,lat,long,region_simplificada,Giro_corto
2025-04-10 10:10:50,2025-04-10,4,Thursday,3,10,Mañana,4,4,4,3,4.0,3,3,3,5,4,4,4,4.0,3.67,3.0,4.25,3.73,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Educación,Director,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 10:27:25,2025-04-10,4,Thursday,3,10,Mañana,4,3,3,4,4.0,4,3,4,4,5,3,4,3.5,3.67,3.67,4.0,3.71,8,Alto,9,Promotor,3,Regular,8,Bien informado,1,Nuevo,Persona física,Persona física,Sinaloa,Sinaloa,Noroeste,3.03,151.0,Medio,24.8091,-107.394,Norte,Persona física
2025-04-10 10:29:43,2025-04-10,4,Thursday,3,10,Mañana,5,2,3,2,3.0,3,2,4,4,4,3,4,3.5,2.67,3.0,3.75,3.23,8,Alto,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Educación,Dueño,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 10:33:29,2025-04-10,4,Thursday,3,10,Mañana,4,4,3,4,4.0,4,4,4,5,4,4,3,4.0,3.67,4.0,4.0,3.92,9,Alto,9,Promotor,5,Bueno,9,Bien informado,1,Nuevo,Persona física,Persona física,Sinaloa,Sinaloa,Noroeste,3.03,151.0,Medio,24.8091,-107.394,Norte,Persona física
2025-04-10 10:34:56,2025-04-10,4,Thursday,3,10,Mañana,4,3,3,3,3.0,4,4,5,4,5,5,4,3.5,3.0,4.33,4.5,3.83,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Empresa,Coordinador,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Empresa
2025-04-10 10:42:47,2025-04-10,4,Thursday,3,10,Mañana,4,3,4,3,3.0,3,4,4,4,4,4,4,3.5,3.33,3.67,4.0,3.62,8,Alto,9,Promotor,4,Bueno,8,Bien informado,3,Establecido,Educación,Director,Jalisco,Jalisco,Occidente,8.35,183.0,Medio,20.6595,-103.3494,Occidente,Educación
2025-04-10 10:45:21,2025-04-10,4,Thursday,3,10,Mañana,3,2,5,4,4.0,3,3,4,4,4,4,4,2.5,4.33,3.33,4.0,3.54,8,Alto,9,Promotor,4,Bueno,9,Bien informado,4,Establecido,Educación,Dueño,Jalisco,Jalisco,Occidente,8.35,183.0,Medio,20.6595,-103.3494,Occidente,Educación
2025-04-10 10:48:32,2025-04-10,4,Thursday,3,10,Mañana,2,3,3,2,3.0,4,4,3,4,4,3,4,2.5,2.67,3.67,3.75,3.15,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,2,Nuevo,Persona física,Persona física,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Persona física
2025-04-10 10:56:44,2025-04-10,4,Thursday,3,10,Mañana,4,2,5,5,4.0,3,3,4,3,4,3,5,3.0,4.67,3.33,3.75,3.69,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Persona física,Gerente,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Persona física
2025-04-10 11:02:27,2025-04-10,4,Thursday,3,11,Mañana,5,2,5,5,3.0,4,3,4,5,4,4,5,3.5,4.33,3.67,4.5,4.0,9,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Persona física,Persona física,Ciudad de México,Ciudad de México,Centro,9.21,394.0,Alto,19.4326,-99.1332,Centro,Persona física
2025-04-10 11:16:27,2025-04-10,4,Thursday,3,11,Mañana,5,3,4,4,3.0,3,3,4,4,4,4,5,4.0,3.67,3.33,4.25,3.81,8,Alto,8,Pasivo,3,Regular,8,Bien informado,20,Veterano,Educación,Asistente,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 11:20:28,2025-04-10,4,Thursday,3,11,Mañana,4,3,4,4,4.0,4,4,4,4,4,4,4,3.5,4.0,4.0,4.0,3.88,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Educación,Coordinador,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 11:24:17,2025-04-10,4,Thursday,3,11,Mañana,4,4,3,4,4.0,4,5,5,3,4,4,4,4.0,3.67,4.67,3.75,4.02,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Educación,Director,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 11:29:16,2025-04-10,4,Thursday,3,11,Mañana,4,4,4,4,3.0,4,4,5,5,4,5,4,4.0,3.67,4.33,4.5,4.12,8,Alto,8,Pasivo,4,Bueno,9,Bien informado,8,Veterano,Educación,Coordinador,Querétaro,Querétaro,Bajío,2.37,250.0,Alto,20.5888,-100.3899,Centro,Educación
2025-04-10 11:42:06,2025-04-10,4,Thursday,3,11,Mañana,5,3,3,3,3.0,4,4,4,4,3,4,4,4.0,3.0,4.0,3.75,3.69,8,Alto,9,Promotor,4,Bueno,9,Bien informado,4,Establecido,Persona física,Persona física,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Persona física
2025-04-10 11:42:52,2025-04-10,4,Thursday,3,11,Mañana,4,4,3,3,3.0,4,4,5,4,4,3,4,4.0,3.0,4.33,3.75,3.77,7,Medio,9,Promotor,3,Regular,8,Bien informado,2,Nuevo,Empresa,Gerente,Estado de México,Estado de México,Centro,16.99,114.0,Bajo,19.4969,-99.7233,Centro,Empresa
2025-04-10 11:46:03,2025-04-10,4,Thursday,3,11,Mañana,3,3,3,3,3.0,4,4,3,5,4,5,4,3.0,3.0,3.67,4.5,3.54,8,Alto,8,Pasivo,3,Regular,8,Bien informado,6,Veterano,Gubernamental,Asistente,Colima,Colima,Occidente,0.73,173.0,Medio,19.2452,-103.7241,Occidente,Gubernamental
2025-04-10 11:46:37,2025-04-10,4,Thursday,3,11,Mañana,4,3,3,4,4.0,4,4,4,5,4,4,4,3.5,3.67,4.0,4.25,3.86,8,Alto,8,Pasivo,4,Bueno,9,Bien informado,2,Nuevo,Educación,Coordinador,Jalisco,Jalisco,Occidente,8.35,183.0,Medio,20.6595,-103.3494,Occidente,Educación
2025-04-10 11:50:45,2025-04-10,4,Thursday,3,11,Mañana,5,3,3,3,4.0,3,3,3,4,4,4,3,4.0,3.33,3.0,3.75,3.52,7,Medio,8,Pasivo,3,Regular,8,Bien informado,2,Nuevo,Gubernamental,Coordinador,Coahuila,Coahuila,Norte,3.15,263.0,Alto,27.0587,-101.7068,Norte,Gubernamental
2025-04-10 11:58:22,2025-04-10,4,Thursday,3,11,Mañana,4,4,4,4,4.0,5,3,4,4,5,4,4,4.0,4.0,4.0,4.25,4.06,8,Alto,9,Promotor,4,Bueno,8,Bien informado,3,Establecido,Teletón (Grupos internos de la Fundación),Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 11:59:07,2025-04-10,4,Thursday,3,11,Mañana,5,3,5,4,4.0,4,5,5,4,4,5,4,4.0,4.33,4.67,4.25,4.31,9,Alto,9,Promotor,5,Bueno,9,Bien informado,6,Veterano,Teletón (Grupos internos de la Fundación),Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 12:00:27,2025-04-10,4,Thursday,3,12,Tarde,4,4,4,5,5.0,3,4,4,5,5,5,4,4.0,4.67,3.67,4.75,4.27,7,Medio,9,Promotor,3,Regular,8,Bien informado,2,Nuevo,Persona física,Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Persona física
2025-04-10 12:01:03,2025-04-10,4,Thursday,3,12,Tarde,4,4,4,3,3.0,4,4,4,5,5,5,4,4.0,3.33,4.0,4.75,4.02,8,Alto,8,Pasivo,4,Bueno,9,Bien informado,3,Establecido,Teletón (Grupos internos de la Fundación),Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 12:01:26,2025-04-10,4,Thursday,3,12,Tarde,3,3,4,5,4.0,4,4,5,5,4,4,4,3.0,4.33,4.33,4.25,3.98,9,Alto,9,Promotor,4,Bueno,9,Bien informado,16,Veterano,Persona física,Persona física,Coahuila,Coahuila,Norte,3.15,263.0,Alto,27.0587,-101.7068,Norte,Persona física
2025-04-10 12:01:26,2025-04-10,4,Thursday,3,12,Tarde,3,3,4,3,4.0,3,3,3,5,4,4,4,3.0,3.67,3.0,4.25,3.48,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Teletón (Grupos internos de la Fundación),Asistente,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 12:02:01,2025-04-10,4,Thursday,3,12,Tarde,4,4,3,4,4.0,4,3,4,4,5,3,4,4.0,3.67,3.67,4.0,3.84,8,Alto,9,Promotor,3,Regular,8,Bien informado,9,Veterano,Persona física,Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Persona física
2025-04-10 12:02:02,2025-04-10,4,Thursday,3,12,Tarde,5,3,4,3,4.0,4,4,3,4,4,3,4,4.0,3.67,3.67,3.75,3.77,9,Alto,8,Pasivo,3,Regular,7,Parcialmente informado,3,Establecido,Persona física,Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Persona física
2025-04-10 12:03:53,2025-04-10,4,Thursday,3,12,Tarde,4,4,3,3,4.0,4,3,4,4,5,5,4,4.0,3.33,3.67,4.5,3.88,9,Alto,8,Pasivo,4,Bueno,8,Bien informado,2,Nuevo,Teletón (Grupos internos de la Fundación),Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 12:04:45,2025-04-10,4,Thursday,3,12,Tarde,5,4,3,3,4.0,3,3,3,4,4,4,4,4.5,3.33,3.0,4.0,3.71,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,5,Establecido,Persona física,Asistente,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Persona física
2025-04-10 12:10:00,2025-04-10,4,Thursday,3,12,Tarde,4,4,3,4,4.0,4,4,4,4,4,3,4,4.0,3.67,4.0,3.75,3.86,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,10,Veterano,Asociación civil,Persona física,Yucatán,Yucatán,Sureste,2.32,149.0,Medio,20.7099,-89.0943,Sureste,Asoc. Civil
2025-04-10 12:13:05,2025-04-10,4,Thursday,3,12,Tarde,4,3,3,3,4.0,4,3,3,4,4,3,4,3.5,3.33,3.33,3.75,3.48,7,Medio,9,Promotor,3,Regular,7,Parcialmente informado,1,Nuevo,Teletón (Grupos internos de la Fundación),Asistente,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 12:13:43,2025-04-10,4,Thursday,3,12,Tarde,3,4,4,4,4.0,3,4,4,5,4,4,3,3.5,4.0,3.67,4.0,3.79,8,Alto,8,Pasivo,5,Bueno,9,Bien informado,2,Nuevo,Persona física,Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Persona física
2025-04-10 12:14:20,2025-04-10,4,Thursday,3,12,Tarde,2,3,4,3,4.0,4,4,3,5,4,5,4,2.5,3.67,3.67,4.5,3.58,9,Alto,8,Pasivo,3,Regular,8,Bien informado,6,Veterano,Educación,Coordinador,Coahuila,Coahuila,Norte,3.15,263.0,Alto,27.0587,-101.7068,Norte,Educación
2025-04-10 12:19:20,2025-04-10,4,Thursday,3,12,Tarde,4,4,3,3,4.0,4,3,4,4,5,5,4,4.0,3.33,3.67,4.5,3.88,9,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Persona física,Coordinador,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Persona física
2025-04-10 12:25:07,2025-04-10,4,Thursday,3,12,Tarde,3,4,3,3,4.0,3,3,3,4,4,4,4,3.5,3.33,3.0,4.0,3.46,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,2,Nuevo,Educación,Supervisor,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 12:40:40,2025-04-10,4,Thursday,3,12,Tarde,5,4,3,4,4.0,4,4,4,4,4,5,4,4.5,3.67,4.0,4.25,4.11,8,Alto,8,Pasivo,4,Bueno,8,Bien informado,1,Nuevo,Teletón (Grupos internos de la Fundación),Persona física,Sinaloa,Sinaloa,Noroeste,3.03,151.0,Medio,24.8091,-107.394,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 13:21:44,2025-04-10,4,Thursday,3,13,Tarde,4,4,3,3,4.0,4,3,3,4,4,5,4,4.0,3.33,3.33,4.25,3.73,7,Medio,9,Promotor,3,Regular,7,Parcialmente informado,3,Establecido,Gubernamental,Coordinador,Durango,Durango,Norte,1.83,142.0,Medio,24.0277,-104.6532,Norte,Gubernamental
2025-04-10 13:23:51,2025-04-10,4,Thursday,3,13,Tarde,5,3,4,4,4.0,3,4,4,4,4,4,3,4.0,4.0,3.67,3.75,3.86,8,Alto,8,Pasivo,5,Bueno,9,Bien informado,10,Veterano,Asociación civil,Director,Jalisco,Jalisco,Occidente,8.35,183.0,Medio,20.6595,-103.3494,Occidente,Asoc. Civil
2025-04-10 14:31:13,2025-04-10,4,Thursday,3,14,Tarde,5,4,4,5,4.0,3,3,3,4,4,3,3,4.5,4.33,3.0,3.5,3.83,7,Medio,9,Promotor,3,Regular,7,Parcialmente informado,1,Nuevo,Educación,Persona física,Veracruz,Veracruz,Golfo,8.06,118.0,Bajo,19.1738,-96.1342,Sur,Educación
2025-04-10 14:43:58,2025-04-10,4,Thursday,3,14,Tarde,4,3,4,4,3.0,4,3,3,5,4,5,4,3.5,3.67,3.33,4.5,3.75,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,20,Veterano,Educación,Persona física,Guanajuato,Guanajuato,Bajío,6.17,157.0,Medio,21.019,-101.2574,Centro,Educación
2025-04-10 15:02:40,2025-04-10,4,Thursday,3,15,Tarde,3,4,3,4,3.0,4,3,3,4,4,4,4,3.5,3.33,3.33,4.0,3.54,8,Alto,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Persona física,Persona física,Sinaloa,Sinaloa,Noroeste,3.03,151.0,Medio,24.8091,-107.394,Norte,Persona física
2025-04-10 15:28:45,2025-04-10,4,Thursday,3,15,Tarde,2,4,4,5,3.0,4,3,4,4,4,4,4,3.0,4.0,3.67,4.0,3.67,8,Alto,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Asociación civil,Dueño,Chiapas,Chiapas,Sureste,5.54,58.0,Bajo,16.7569,-93.1292,Sureste,Asoc. Civil
2025-04-10 15:37:57,2025-04-10,4,Thursday,3,15,Tarde,4,3,3,4,4.0,3,4,3,4,5,4,4,3.5,3.67,3.33,4.25,3.69,8,Alto,9,Promotor,3,Regular,8,Bien informado,3,Establecido,Educación,Coordinador,Durango,Durango,Norte,1.83,142.0,Medio,24.0277,-104.6532,Norte,Educación
2025-04-10 15:56:14,2025-04-10,4,Thursday,3,15,Tarde,4,3,2,2,3.0,2,2,3,3,2,2,3,3.5,2.33,2.33,2.5,2.66,6,Medio,8,Pasivo,2,Deficiente,7,Parcialmente informado,8,Veterano,Educación,Coordinador,Coahuila,Coahuila,Norte,3.15,263.0,Alto,27.0587,-101.7068,Norte,Educación
2025-04-10 16:14:46,2025-04-10,4,Thursday,3,16,Tarde,5,4,4,4,4.0,5,3,4,4,5,4,4,4.5,4.0,4.0,4.25,4.19,8,Alto,9,Promotor,4,Bueno,8,Bien informado,2,Nuevo,Persona física,Gerente,Jalisco,Jalisco,Occidente,8.35,183.0,Medio,20.6595,-103.3494,Occidente,Persona física
2025-04-10 17:32:47,2025-04-10,4,Thursday,3,17,Tarde,4,4,5,4,4.0,4,5,5,4,4,5,4,4.0,4.33,4.67,4.25,4.31,9,Alto,9,Promotor,5,Bueno,9,Bien informado,1,Nuevo,Teletón (Grupos internos de la Fundación),Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 18:22:31,2025-04-10,4,Thursday,3,18,Noche,4,4,4,4,3.0,3,4,3,4,3,3,4,4.0,3.67,3.33,3.5,3.62,7,Medio,8,Pasivo,3,Regular,8,Bien informado,4,Establecido,Gubernamental,Coordinador,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Gubernamental
2025-04-10 18:30:27,2025-04-10,4,Thursday,3,18,Noche,4,3,3,4,4.0,3,3,3,3,4,4,3,3.5,3.67,3.0,3.5,3.42,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,8,Veterano,Asociación civil,Director,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Asoc. Civil
2025-04-10 18:33:36,2025-04-10,4,Thursday,3,18,Noche,5,4,4,3,3.0,4,4,4,3,3,4,3,4.5,3.33,4.0,3.25,3.77,7,Medio,8,Pasivo,4,Bueno,8,Bien informado,6,Veterano,Educación,Coordinador,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Educación
2025-04-10 18:45:05,2025-04-10,4,Thursday,3,18,Noche,5,3,4,4,4.0,4,4,3,4,4,3,3,4.0,4.0,3.67,3.5,3.79,7,Medio,8,Pasivo,3,Regular,9,Bien informado,2,Nuevo,Empresa,Coordinador,Jalisco,Jalisco,Occidente,8.35,183.0,Medio,20.6595,-103.3494,Occidente,Empresa
2025-04-10 18:59:25,2025-04-10,4,Thursday,3,18,Noche,3,5,3,4,4.0,3,3,3,3,4,4,3,4.0,3.67,3.0,3.5,3.54,7,Medio,8,Pasivo,3,Regular,7,Parcialmente informado,3,Establecido,Empresa,Coordinador,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Empresa
2025-04-10 19:22:54,2025-04-10,4,Thursday,3,19,Noche,2,3,3,3,3.0,3,4,5,4,4,4,5,2.5,3.0,4.0,4.25,3.44,7,Medio,9,Promotor,4,Bueno,9,Bien informado,20,Veterano,Persona física,Persona física,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Persona física
2025-04-10 19:25:23,2025-04-10,4,Thursday,3,19,Noche,4,3,3,4,4.0,4,4,3,3,3,4,3,3.5,3.67,3.67,3.25,3.52,8,Alto,8,Pasivo,3,Regular,7,Parcialmente informado,1,Nuevo,Educación,Coordinador,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Educación
2025-04-10 19:41:32,2025-04-10,4,Thursday,3,19,Noche,4,3,4,4,3.0,3,2,3,3,4,4,4,3.5,3.67,2.67,3.75,3.4,9,Alto,9,Promotor,4,Bueno,9,Bien informado,5,Establecido,Persona física,Coordinador,Quintana Roo,Quintana Roo,Sureste,1.86,211.0,Alto,19.1817,-88.4791,Sureste,Persona física
2025-04-10 20:09:15,2025-04-10,4,Thursday,3,20,Noche,4,4,3,4,4.0,3,2,3,3,4,4,4,4.0,3.67,2.67,3.75,3.52,8,Alto,9,Promotor,4,Bueno,8,Bien informado,1,Nuevo,Teletón (Grupos internos de la Fundación),Persona física,Tamaulipas,Tamaulipas,Noreste,3.53,182.0,Medio,24.2669,-98.8363,Norte,Teletón (Grupos internos de la Fundación)
2025-04-10 21:24:32,2025-04-10,4,Thursday,3,21,Noche,3,4,4,4,3.0,3,4,4,4,5,4,4,3.5,3.67,3.67,4.25,3.77,7,Medio,8,Pasivo,3,Regular,9,Bien informado,13,Veterano,Persona física,Persona física,Sinaloa,Sinaloa,Noroeste,3.03,151.0,Medio,24.8091,-107.394,Norte,Persona física
